schedule_id,route_id,corridor_id,direction,day_type,start_time,estimated_ridership
LH-SCH-000306,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,06:00,21
LH-SCH-000307,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,06:24,26
LH-SCH-000308,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,06:46,18
LH-SCH-000309,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,07:11,15
LH-SCH-000310,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,07:36,23
LH-SCH-000311,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,08:03,24
LH-SCH-000312,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,08:28,21
LH-SCH-000313,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,08:49,24
LH-SCH-000314,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,09:16,14
LH-SCH-000315,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,09:38,16
LH-SCH-000316,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,10:05,26
LH-SCH-000317,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,10:28,34
LH-SCH-000318,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,10:52,31
LH-SCH-000319,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,11:19,29
LH-SCH-000320,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,11:41,40
LH-SCH-000321,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,12:03,40
LH-SCH-000322,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,12:28,37
LH-SCH-000323,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,12:55,43
LH-SCH-000324,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,13:23,29
LH-SCH-000325,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,13:49,35
LH-SCH-000326,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,14:17,39
LH-SCH-000327,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,14:42,45
LH-SCH-000328,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,15:10,48
LH-SCH-000329,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,15:32,30
LH-SCH-000330,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,15:55,25
LH-SCH-000331,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,16:20,35
LH-SCH-000332,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,16:43,30
LH-SCH-000333,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,17:10,30
LH-SCH-000334,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,17:36,31
LH-SCH-000335,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,18:01,32
LH-SCH-000336,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,18:29,37
LH-SCH-000337,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,18:54,35
LH-SCH-000338,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,19:18,28
LH-SCH-000339,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,19:42,29
LH-SCH-000340,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,20:10,40
LH-SCH-000341,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,20:38,27
LH-SCH-000342,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,21:01,13
LH-SCH-000343,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,21:29,11
LH-SCH-000344,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,21:58,11
LH-SCH-000345,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,22:23,10
LH-SCH-000346,LH-RT-B002-OUT,LH-RT-B002,outbound,weekend,22:49,12
LH-SCH-000347,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,05:04,9
LH-SCH-000348,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,05:39,7
LH-SCH-000349,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,06:13,70
LH-SCH-000350,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,06:26,58
LH-SCH-000351,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,06:40,57
LH-SCH-000352,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,06:52,59
LH-SCH-000353,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,07:08,66
LH-SCH-000354,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,07:22,61
LH-SCH-000355,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,07:38,71
LH-SCH-000356,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,07:50,58
LH-SCH-000357,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,08:02,60
LH-SCH-000358,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,08:14,68
LH-SCH-000359,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,08:30,69
LH-SCH-000360,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,08:44,66
LH-SCH-000361,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,09:00,63
LH-SCH-000362,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,09:15,66
LH-SCH-000363,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,09:28,72
LH-SCH-000364,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,09:41,67
LH-SCH-000365,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,09:55,52
LH-SCH-000366,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,10:08,23
LH-SCH-000367,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,10:30,22
LH-SCH-000368,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,10:53,21
LH-SCH-000369,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,11:16,29
LH-SCH-000370,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,11:36,30
LH-SCH-000371,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,11:54,33
LH-SCH-000372,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,12:14,38
LH-SCH-000373,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,12:31,34
LH-SCH-000374,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,12:50,28
LH-SCH-000375,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,13:11,35
LH-SCH-000376,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,13:34,22
LH-SCH-000377,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,13:51,25
LH-SCH-000378,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,14:09,29
LH-SCH-000379,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,14:22,28
LH-SCH-000380,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,14:36,27
LH-SCH-000381,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,14:52,36
LH-SCH-000382,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,15:06,48
LH-SCH-000383,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,15:21,43
LH-SCH-000384,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,15:36,37
LH-SCH-000385,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,15:51,30
LH-SCH-000386,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,16:08,27
LH-SCH-000387,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,16:24,37
LH-SCH-000388,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,16:40,39
LH-SCH-000389,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,16:56,30
LH-SCH-000390,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,17:13,77
LH-SCH-000391,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,17:20,84
LH-SCH-000392,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,17:29,95
LH-SCH-000393,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,17:38,82
LH-SCH-000394,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,17:47,67
LH-SCH-000395,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,17:55,95
LH-SCH-000396,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:04,80
LH-SCH-000397,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:12,93
LH-SCH-000398,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:20,76
LH-SCH-000399,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:28,91
LH-SCH-000400,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:37,87
LH-SCH-000401,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:46,84
LH-SCH-000402,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,18:53,80
LH-SCH-000403,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:02,83
LH-SCH-000404,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:11,95
LH-SCH-000405,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:19,95
LH-SCH-000406,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:27,78
LH-SCH-000407,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:36,71
LH-SCH-000408,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:45,82
LH-SCH-000409,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,19:53,77
LH-SCH-000410,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:02,86
LH-SCH-000411,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:10,81
LH-SCH-000412,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:17,95
LH-SCH-000413,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:26,87
LH-SCH-000414,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:33,77
LH-SCH-000415,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:40,86
LH-SCH-000416,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:48,64
LH-SCH-000417,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,20:56,62
LH-SCH-000418,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,21:06,11
LH-SCH-000419,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,21:47,12
LH-SCH-000420,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,22:29,9
LH-SCH-000421,LH-RT-B002-IN,LH-RT-B002,inbound,weekday,23:05,10
LH-SCH-000422,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,06:00,20
LH-SCH-000423,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,06:22,13
LH-SCH-000424,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,06:48,20
LH-SCH-000425,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,07:12,21
LH-SCH-000426,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,07:39,26
LH-SCH-000427,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,08:03,25
LH-SCH-000428,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,08:30,13
LH-SCH-000429,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,08:56,23
LH-SCH-000430,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,09:20,23
LH-SCH-000431,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,09:49,26
LH-SCH-000432,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,10:16,36
LH-SCH-000433,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,10:43,36
LH-SCH-000434,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,11:08,31
LH-SCH-000435,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,11:29,28
LH-SCH-000436,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,11:56,26
LH-SCH-000437,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,12:22,29
LH-SCH-000438,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,12:50,34
LH-SCH-000439,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,13:15,26
LH-SCH-000440,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,13:38,30
LH-SCH-000441,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,14:00,36
LH-SCH-000442,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,14:23,29
LH-SCH-000443,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,14:45,43
LH-SCH-000444,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,15:08,39
LH-SCH-000445,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,15:34,31
LH-SCH-000446,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,16:00,30
LH-SCH-000447,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,16:22,32
LH-SCH-000448,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,16:48,33
LH-SCH-000449,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,17:10,34
LH-SCH-000450,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,17:32,38
LH-SCH-000451,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,17:56,35
LH-SCH-000452,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,18:20,37
LH-SCH-000453,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,18:44,34
LH-SCH-000454,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,19:07,27
LH-SCH-000455,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,19:31,37
LH-SCH-000456,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,19:57,22
LH-SCH-000457,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,20:19,21
LH-SCH-000458,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,20:42,21
LH-SCH-000459,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,21:06,8
LH-SCH-000460,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,21:30,13
LH-SCH-000461,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,21:54,11
LH-SCH-000462,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,22:22,8
LH-SCH-000463,LH-RT-B002-IN,LH-RT-B002,inbound,weekend,22:48,7
LH-SCH-000464,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,05:00,11
LH-SCH-000465,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,08:09,75
LH-SCH-000466,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,08:25,84
LH-SCH-000467,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,08:45,74
LH-SCH-000468,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,09:06,95
LH-SCH-000469,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,09:27,83
LH-SCH-000470,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,09:48,79
LH-SCH-000471,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,10:07,38
LH-SCH-000472,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,11:01,36
LH-SCH-000473,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,12:03,32
LH-SCH-000474,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,13:00,30
LH-SCH-000475,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,14:05,41
LH-SCH-000476,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,14:40,34
LH-SCH-000477,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,15:13,29
LH-SCH-000478,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,15:53,32
LH-SCH-000479,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,16:27,47
LH-SCH-000480,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,17:09,51
LH-SCH-000481,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,17:36,59
LH-SCH-000482,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,18:05,51
LH-SCH-000483,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,18:36,70
LH-SCH-000484,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,19:05,62
LH-SCH-000485,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,19:35,61
LH-SCH-000486,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,20:02,65
LH-SCH-000487,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,20:30,49
LH-SCH-000488,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,20:57,74
LH-SCH-000489,LH-RT-B003-OUT,LH-RT-B003,outbound,weekday,21:30,18
LH-SCH-000490,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,06:00,21
LH-SCH-000491,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,06:53,23
LH-SCH-000492,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,07:53,19
LH-SCH-000493,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,08:58,18
LH-SCH-000494,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,10:03,39
LH-SCH-000495,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,11:00,31
LH-SCH-000496,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,12:11,30
LH-SCH-000497,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,13:17,35
LH-SCH-000498,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,14:16,40
LH-SCH-000499,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,15:21,26
LH-SCH-000500,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,16:25,28
LH-SCH-000501,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,17:28,30
LH-SCH-000502,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,18:28,21
LH-SCH-000503,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,19:40,23
LH-SCH-000504,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,20:45,39
LH-SCH-000505,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,21:51,10
LH-SCH-000506,LH-RT-B003-OUT,LH-RT-B003,outbound,weekend,22:58,8
LH-SCH-000507,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,05:00,16
LH-SCH-000508,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,07:57,68
LH-SCH-000509,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,08:24,57
LH-SCH-000510,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,08:52,58
LH-SCH-000511,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,09:22,65
LH-SCH-000512,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,09:52,65
LH-SCH-000513,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,10:25,25
LH-SCH-000514,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,11:28,22
LH-SCH-000515,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,12:19,23
LH-SCH-000516,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,13:15,19
LH-SCH-000517,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,14:11,44
LH-SCH-000518,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,14:47,34
LH-SCH-000519,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,15:25,43
LH-SCH-000520,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,16:02,40
LH-SCH-000521,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,16:40,31
LH-SCH-000522,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,17:21,70
LH-SCH-000523,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,17:37,82
LH-SCH-000524,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,17:55,66
LH-SCH-000525,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,18:14,63
LH-SCH-000526,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,18:33,71
LH-SCH-000527,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,18:52,92
LH-SCH-000528,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,19:13,85
LH-SCH-000529,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,19:31,70
LH-SCH-000530,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,19:52,85
LH-SCH-000531,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,20:10,77
LH-SCH-000532,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,20:31,83
LH-SCH-000533,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,20:51,76
LH-SCH-000534,LH-RT-B003-IN,LH-RT-B003,inbound,weekday,21:10,14
LH-SCH-000535,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,06:03,15
LH-SCH-000536,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,07:14,24
LH-SCH-000537,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,08:15,16
LH-SCH-000538,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,09:18,21
LH-SCH-000539,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,10:22,32
LH-SCH-000540,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,11:22,37
LH-SCH-000541,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,12:20,37
LH-SCH-000542,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,13:25,35
LH-SCH-000543,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,14:29,32
LH-SCH-000544,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,15:27,39
LH-SCH-000545,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,16:34,26
LH-SCH-000546,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,17:33,26
LH-SCH-000547,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,18:26,29
LH-SCH-000548,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,19:24,29
LH-SCH-000549,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,20:18,37
LH-SCH-000550,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,21:14,8
LH-SCH-000551,LH-RT-B003-IN,LH-RT-B003,inbound,weekend,22:21,10
LH-SCH-000552,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,05:02,10
LH-SCH-000553,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,08:37,84
LH-SCH-000554,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,08:53,95
LH-SCH-000555,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,09:14,83
LH-SCH-000556,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,09:35,92
LH-SCH-000557,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,09:51,80
LH-SCH-000558,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,10:12,22
LH-SCH-000559,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,11:11,35
LH-SCH-000560,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,12:11,20
LH-SCH-000561,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,13:20,24
LH-SCH-000562,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,14:15,29
LH-SCH-000563,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,14:53,27
LH-SCH-000564,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,15:35,41
LH-SCH-000565,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,16:15,40
LH-SCH-000566,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,16:52,42
LH-SCH-000567,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,17:35,70
LH-SCH-000568,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,18:08,69
LH-SCH-000569,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,18:39,49
LH-SCH-000570,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,19:06,53
LH-SCH-000571,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,19:37,59
LH-SCH-000572,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,20:07,53
LH-SCH-000573,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,20:35,69
LH-SCH-000574,LH-RT-B004-OUT,LH-RT-B004,outbound,weekday,21:01,14
LH-SCH-000575,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,06:00,24
LH-SCH-000576,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,07:00,21
LH-SCH-000577,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,07:56,16
LH-SCH-000578,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,08:57,21
LH-SCH-000579,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,10:01,29
LH-SCH-000580,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,11:06,29
LH-SCH-000581,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,12:12,44
LH-SCH-000582,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,13:12,45
LH-SCH-000583,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,14:19,36
LH-SCH-000584,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,15:27,29
LH-SCH-000585,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,16:23,36
LH-SCH-000586,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,17:22,20
LH-SCH-000587,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,18:18,35
LH-SCH-000588,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,19:20,34
LH-SCH-000589,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,20:23,40
LH-SCH-000590,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,21:22,10
LH-SCH-000591,LH-RT-B004-OUT,LH-RT-B004,outbound,weekend,22:25,11
LH-SCH-000592,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,05:02,7
LH-SCH-000593,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,08:08,69
LH-SCH-000594,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,08:40,61
LH-SCH-000595,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,09:11,53
LH-SCH-000596,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,09:42,79
LH-SCH-000597,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,10:14,25
LH-SCH-000598,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,11:19,38
LH-SCH-000599,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,12:13,26
LH-SCH-000600,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,13:08,23
LH-SCH-000601,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,14:17,27
LH-SCH-000602,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,14:59,26
LH-SCH-000603,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,15:41,41
LH-SCH-000604,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,16:13,29
LH-SCH-000605,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,16:46,42
LH-SCH-000606,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,17:21,74
LH-SCH-000607,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,17:39,95
LH-SCH-000608,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,17:58,82
LH-SCH-000609,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,18:14,82
LH-SCH-000610,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,18:33,71
LH-SCH-000611,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,18:49,85
LH-SCH-000612,LH-RT-B004-IN,LH-RT-B004,inbound,weekday,19:05,92
