screen_id,city_id,screen_type,location_id,vehicle_id,position,screen_size
LH-SCR-000410,LH,bus_stop,LH-LOC-0314,,left,S
LH-SCR-000411,LH,bus_stop,LH-LOC-0314,,right,S
LH-SCR-000412,LH,bus_stop,LH-LOC-0290,,top,M
LH-SCR-000413,LH,bus_stop,LH-LOC-0290,,left,S
LH-SCR-000414,LH,bus_stop,LH-LOC-0290,,right,S
LH-SCR-000415,LH,bus_stop,LH-LOC-0257,,top,S
LH-SCR-000416,LH,bus_stop,LH-LOC-0257,,left,S
LH-SCR-000417,LH,bus_stop,LH-LOC-0257,,right,S
LH-SCR-000418,LH,bus_stop,LH-LOC-0272,,top,S
LH-SCR-000419,LH,bus_stop,LH-LOC-0272,,left,S
LH-SCR-000420,LH,bus_stop,LH-LOC-0272,,right,S
LH-SCR-000421,LH,bus_stop,LH-LOC-0114,,top,S
LH-SCR-000422,LH,bus_stop,LH-LOC-0114,,left,S
LH-SCR-000423,LH,bus_stop,LH-LOC-0114,,right,S
LH-SCR-000424,LH,bus_stop,LH-LOC-0280,,top,L
LH-SCR-000425,LH,bus_stop,LH-LOC-0280,,left,S
LH-SCR-000426,LH,bus_stop,LH-LOC-0280,,right,S
LH-SCR-000427,LH,bus_stop,LH-LOC-0110,,top,M
LH-SCR-000428,LH,bus_stop,LH-LOC-0110,,left,S
LH-SCR-000429,LH,bus_stop,LH-LOC-0110,,right,S
LH-SCR-000430,LH,bus_stop,LH-LOC-0184,,top,M
LH-SCR-000431,LH,bus_stop,LH-LOC-0184,,left,S
LH-SCR-000432,LH,bus_stop,LH-LOC-0184,,right,S
LH-SCR-000433,LH,bus_stop,LH-LOC-0216,,top,M
LH-SCR-000434,LH,bus_stop,LH-LOC-0216,,left,S
LH-SCR-000435,LH,bus_stop,LH-LOC-0216,,right,S
LH-SCR-000436,LH,bus_stop,LH-LOC-0115,,top,S
LH-SCR-000437,LH,bus_stop,LH-LOC-0115,,left,S
LH-SCR-000438,LH,bus_stop,LH-LOC-0115,,right,S
LH-SCR-000439,LH,bus_stop,LH-LOC-0212,,top,M
LH-SCR-000440,LH,bus_stop,LH-LOC-0212,,left,S
LH-SCR-000441,LH,bus_stop,LH-LOC-0212,,right,S
LH-SCR-000442,LH,bus_stop,LH-LOC-0170,,top,L
LH-SCR-000443,LH,bus_stop,LH-LOC-0170,,left,S
LH-SCR-000444,LH,bus_stop,LH-LOC-0170,,right,S
LH-SCR-000445,LH,bus_stop,LH-LOC-0218,,top,M
LH-SCR-000446,LH,bus_stop,LH-LOC-0218,,left,S
LH-SCR-000447,LH,bus_stop,LH-LOC-0218,,right,S
LH-SCR-000448,LH,bus_stop,LH-LOC-0140,,top,M
LH-SCR-000449,LH,bus_stop,LH-LOC-0140,,left,S
LH-SCR-000450,LH,bus_stop,LH-LOC-0140,,right,S
LH-SCR-000451,LH,bus_stop,LH-LOC-0211,,top,L
LH-SCR-000452,LH,bus_stop,LH-LOC-0211,,left,S
LH-SCR-000453,LH,bus_stop,LH-LOC-0211,,right,S
LH-SCR-000454,LH,bus_stop,LH-LOC-0324,,top,L
LH-SCR-000455,LH,bus_stop,LH-LOC-0324,,left,S
LH-SCR-000456,LH,bus_stop,LH-LOC-0324,,right,S
LH-SCR-000457,LH,bus_stop,LH-LOC-0348,,top,S
LH-SCR-000458,LH,bus_stop,LH-LOC-0348,,left,S
LH-SCR-000459,LH,bus_stop,LH-LOC-0348,,right,S
LH-SCR-000460,LH,bus_stop,LH-LOC-0109,,top,M
LH-SCR-000461,LH,bus_stop,LH-LOC-0109,,left,S
LH-SCR-000462,LH,bus_stop,LH-LOC-0109,,right,S
LH-SCR-000463,LH,bus_stop,LH-LOC-0187,,top,M
LH-SCR-000464,LH,bus_stop,LH-LOC-0187,,left,S
LH-SCR-000465,LH,bus_stop,LH-LOC-0187,,right,S
LH-SCR-000466,LH,bus_stop,LH-LOC-0292,,top,S
LH-SCR-000467,LH,bus_stop,LH-LOC-0292,,left,S
LH-SCR-000468,LH,bus_stop,LH-LOC-0292,,right,S
LH-SCR-000469,LH,bus_stop,LH-LOC-0206,,top,M
LH-SCR-000470,LH,bus_stop,LH-LOC-0206,,left,S
LH-SCR-000471,LH,bus_stop,LH-LOC-0206,,right,S
LH-SCR-000472,LH,bus_stop,LH-LOC-0276,,top,L
LH-SCR-000473,LH,bus_stop,LH-LOC-0276,,left,S
LH-SCR-000474,LH,bus_stop,LH-LOC-0276,,right,S
LH-SCR-000475,LH,bus_stop,LH-LOC-0133,,top,M
LH-SCR-000476,LH,bus_stop,LH-LOC-0133,,left,S
LH-SCR-000477,LH,bus_stop,LH-LOC-0133,,right,S
LH-SCR-000478,LH,bus_stop,LH-LOC-0240,,top,L
LH-SCR-000479,LH,bus_stop,LH-LOC-0240,,left,S
LH-SCR-000480,LH,bus_stop,LH-LOC-0240,,right,S
LH-SCR-000481,LH,bus_stop,LH-LOC-0239,,top,S
LH-SCR-000482,LH,bus_stop,LH-LOC-0239,,left,S
LH-SCR-000483,LH,bus_stop,LH-LOC-0239,,right,S
LH-SCR-000484,LH,bus_stop,LH-LOC-0229,,top,M
LH-SCR-000485,LH,bus_stop,LH-LOC-0229,,left,S
LH-SCR-000486,LH,bus_stop,LH-LOC-0229,,right,S
LH-SCR-000487,LH,bus_stop,LH-LOC-0178,,top,S
LH-SCR-000488,LH,bus_stop,LH-LOC-0178,,left,S
LH-SCR-000489,LH,bus_stop,LH-LOC-0178,,right,S
LH-SCR-000490,LH,bus_stop,LH-LOC-0128,,top,M
LH-SCR-000491,LH,bus_stop,LH-LOC-0128,,left,S
LH-SCR-000492,LH,bus_stop,LH-LOC-0128,,right,S
LH-SCR-000493,LH,bus_stop,LH-LOC-0339,,top,M
LH-SCR-000494,LH,bus_stop,LH-LOC-0339,,left,S
LH-SCR-000495,LH,bus_stop,LH-LOC-0339,,right,S
LH-SCR-000496,LH,bus_stop,LH-LOC-0113,,top,L
LH-SCR-000497,LH,bus_stop,LH-LOC-0113,,left,S
LH-SCR-000498,LH,bus_stop,LH-LOC-0113,,right,S
LH-SCR-000499,LH,bus_stop,LH-LOC-0191,,top,M
LH-SCR-000500,LH,bus_stop,LH-LOC-0191,,left,S
LH-SCR-000501,LH,bus_stop,LH-LOC-0191,,right,S
LH-SCR-000502,LH,bus_stop,LH-LOC-0261,,top,M
LH-SCR-000503,LH,bus_stop,LH-LOC-0261,,left,S
LH-SCR-000504,LH,bus_stop,LH-LOC-0261,,right,S
LH-SCR-000505,LH,bus_stop,LH-LOC-0228,,top,M
LH-SCR-000506,LH,bus_stop,LH-LOC-0228,,left,S
LH-SCR-000507,LH,bus_stop,LH-LOC-0228,,right,S
LH-SCR-000508,LH,bus_stop,LH-LOC-0112,,top,S
LH-SCR-000509,LH,bus_stop,LH-LOC-0112,,left,S
LH-SCR-000510,LH,bus_stop,LH-LOC-0112,,right,S
LH-SCR-000511,LH,bus_stop,LH-LOC-0205,,top,M
LH-SCR-000512,LH,bus_stop,LH-LOC-0205,,left,S
LH-SCR-000513,LH,bus_stop,LH-LOC-0205,,right,S
LH-SCR-000514,LH,bus_stop,LH-LOC-0268,,top,M
LH-SCR-000515,LH,bus_stop,LH-LOC-0268,,left,S
LH-SCR-000516,LH,bus_stop,LH-LOC-0268,,right,S
LH-SCR-000517,LH,bus_stop,LH-LOC-0168,,top,S
LH-SCR-000518,LH,bus_stop,LH-LOC-0168,,left,S
LH-SCR-000519,LH,bus_stop,LH-LOC-0168,,right,S
LH-SCR-000520,LH,bus_stop,LH-LOC-0222,,top,S
LH-SCR-000521,LH,bus_stop,LH-LOC-0222,,left,S
LH-SCR-000522,LH,bus_stop,LH-LOC-0222,,right,S
LH-SCR-000523,LH,bus_stop,LH-LOC-0289,,top,S
LH-SCR-000524,LH,bus_stop,LH-LOC-0289,,left,S
LH-SCR-000525,LH,bus_stop,LH-LOC-0289,,right,S
LH-SCR-000526,LH,bus_stop,LH-LOC-0221,,top,M
LH-SCR-000527,LH,bus_stop,LH-LOC-0221,,left,S
LH-SCR-000528,LH,bus_stop,LH-LOC-0221,,right,S
LH-SCR-000529,LH,bus_stop,LH-LOC-0308,,top,S
LH-SCR-000530,LH,bus_stop,LH-LOC-0308,,left,S
LH-SCR-000531,LH,bus_stop,LH-LOC-0308,,right,S
LH-SCR-000532,LH,bus_stop,LH-LOC-0166,,top,L
LH-SCR-000533,LH,bus_stop,LH-LOC-0166,,left,S
LH-SCR-000534,LH,bus_stop,LH-LOC-0166,,right,S
LH-SCR-000535,LH,bus_stop,LH-LOC-0193,,top,S
LH-SCR-000536,LH,bus_stop,LH-LOC-0193,,left,S
LH-SCR-000537,LH,bus_stop,LH-LOC-0193,,right,S
LH-SCR-000538,LH,bus_stop,LH-LOC-0335,,top,S
LH-SCR-000539,LH,bus_stop,LH-LOC-0335,,left,S
LH-SCR-000540,LH,bus_stop,LH-LOC-0335,,right,S
LH-SCR-000541,LH,bus_stop,LH-LOC-0243,,top,M
LH-SCR-000542,LH,bus_stop,LH-LOC-0243,,left,S
LH-SCR-000543,LH,bus_stop,LH-LOC-0243,,right,S
LH-SCR-000544,LH,bus_stop,LH-LOC-0204,,top,M
LH-SCR-000545,LH,bus_stop,LH-LOC-0204,,left,S
LH-SCR-000546,LH,bus_stop,LH-LOC-0204,,right,S
LH-SCR-000547,LH,bus_stop,LH-LOC-0159,,top,M
LH-SCR-000548,LH,bus_stop,LH-LOC-0159,,left,S
LH-SCR-000549,LH,bus_stop,LH-LOC-0159,,right,S
LH-SCR-000550,LH,bus_stop,LH-LOC-0162,,top,L
LH-SCR-000551,LH,bus_stop,LH-LOC-0162,,left,S
LH-SCR-000552,LH,bus_stop,LH-LOC-0162,,right,S
LH-SCR-000553,LH,bus_stop,LH-LOC-0313,,top,M
LH-SCR-000554,LH,bus_stop,LH-LOC-0313,,left,S
LH-SCR-000555,LH,bus_stop,LH-LOC-0313,,right,S
LH-SCR-000556,LH,bus_stop,LH-LOC-0151,,top,S
LH-SCR-000557,LH,bus_stop,LH-LOC-0151,,left,S
LH-SCR-000558,LH,bus_stop,LH-LOC-0151,,right,S
LH-SCR-000559,LH,bus_stop,LH-LOC-0318,,top,S
LH-SCR-000560,LH,bus_stop,LH-LOC-0318,,left,S
LH-SCR-000561,LH,bus_stop,LH-LOC-0318,,right,S
LH-SCR-000562,LH,bus_stop,LH-LOC-0317,,top,M
LH-SCR-000563,LH,bus_stop,LH-LOC-0317,,left,S
LH-SCR-000564,LH,bus_stop,LH-LOC-0317,,right,S
LH-SCR-000565,LH,bus_stop,LH-LOC-0246,,top,M
LH-SCR-000566,LH,bus_stop,LH-LOC-0246,,left,S
LH-SCR-000567,LH,bus_stop,LH-LOC-0246,,right,S
LH-SCR-000568,LH,bus_stop,LH-LOC-0238,,top,L
LH-SCR-000569,LH,bus_stop,LH-LOC-0238,,left,S
LH-SCR-000570,LH,bus_stop,LH-LOC-0238,,right,S
LH-SCR-000571,LH,bus_stop,LH-LOC-0174,,top,M
LH-SCR-000572,LH,bus_stop,LH-LOC-0174,,left,S
LH-SCR-000573,LH,bus_stop,LH-LOC-0174,,right,S
LH-SCR-000574,LH,bus_stop,LH-LOC-0304,,top,S
LH-SCR-000575,LH,bus_stop,LH-LOC-0304,,left,S
LH-SCR-000576,LH,bus_stop,LH-LOC-0304,,right,S
LH-SCR-000577,LH,bus_stop,LH-LOC-0287,,top,M
LH-SCR-000578,LH,bus_stop,LH-LOC-0287,,left,S
LH-SCR-000579,LH,bus_stop,LH-LOC-0287,,right,S
LH-SCR-000580,LH,bus_stop,LH-LOC-0171,,top,L
LH-SCR-000581,LH,bus_stop,LH-LOC-0171,,left,S
LH-SCR-000582,LH,bus_stop,LH-LOC-0171,,right,S
LH-SCR-000583,LH,bus_stop,LH-LOC-0303,,top,M
LH-SCR-000584,LH,bus_stop,LH-LOC-0303,,left,S
LH-SCR-000585,LH,bus_stop,LH-LOC-0303,,right,S
LH-SCR-000586,LH,bus_stop,LH-LOC-0177,,top,L
LH-SCR-000587,LH,bus_stop,LH-LOC-0177,,left,S
LH-SCR-000588,LH,bus_stop,LH-LOC-0177,,right,S
LH-SCR-000589,LH,bus_stop,LH-LOC-0296,,top,S
LH-SCR-000590,LH,bus_stop,LH-LOC-0296,,left,S
LH-SCR-000591,LH,bus_stop,LH-LOC-0296,,right,S
LH-SCR-000592,LH,bus_stop,LH-LOC-0183,,top,M
LH-SCR-000593,LH,bus_stop,LH-LOC-0183,,left,S
LH-SCR-000594,LH,bus_stop,LH-LOC-0183,,right,S
LH-SCR-000595,LH,bus_stop,LH-LOC-0330,,top,M
LH-SCR-000596,LH,bus_stop,LH-LOC-0330,,left,S
LH-SCR-000597,LH,bus_stop,LH-LOC-0330,,right,S
LH-SCR-000598,LH,bus_stop,LH-LOC-0130,,top,S
LH-SCR-000599,LH,bus_stop,LH-LOC-0130,,left,S
LH-SCR-000600,LH,bus_stop,LH-LOC-0130,,right,S
LH-SCR-000601,LH,bus_stop,LH-LOC-0192,,top,S
LH-SCR-000602,LH,bus_stop,LH-LOC-0192,,left,S
LH-SCR-000603,LH,bus_stop,LH-LOC-0192,,right,S
LH-SCR-000604,LH,bus_stop,LH-LOC-0199,,top,S
LH-SCR-000605,LH,bus_stop,LH-LOC-0199,,left,S
LH-SCR-000606,LH,bus_stop,LH-LOC-0199,,right,S
LH-SCR-000607,LH,bus_stop,LH-LOC-0340,,top,M
LH-SCR-000608,LH,bus_stop,LH-LOC-0340,,left,S
LH-SCR-000609,LH,bus_stop,LH-LOC-0340,,right,S
LH-SCR-000610,LH,bus_stop,LH-LOC-0200,,top,M
LH-SCR-000611,LH,bus_stop,LH-LOC-0200,,left,S
LH-SCR-000612,LH,bus_stop,LH-LOC-0200,,right,S
LH-SCR-000613,LH,bus_stop,LH-LOC-0284,,top,L
LH-SCR-000614,LH,bus_stop,LH-LOC-0284,,left,S
LH-SCR-000615,LH,bus_stop,LH-LOC-0284,,right,S
LH-SCR-000616,LH,bus_stop,LH-LOC-0302,,top,M
LH-SCR-000617,LH,bus_stop,LH-LOC-0302,,left,S
LH-SCR-000618,LH,bus_stop,LH-LOC-0302,,right,S
LH-SCR-000619,LH,bus_stop,LH-LOC-0260,,top,L
LH-SCR-000620,LH,bus_stop,LH-LOC-0260,,left,S
LH-SCR-000621,LH,bus_stop,LH-LOC-0260,,right,S
LH-SCR-000622,LH,bus_stop,LH-LOC-0279,,top,M
LH-SCR-000623,LH,bus_stop,LH-LOC-0279,,left,S
LH-SCR-000624,LH,bus_stop,LH-LOC-0279,,right,S
LH-SCR-000625,LH,bus_stop,LH-LOC-0270,,top,S
LH-SCR-000626,LH,bus_stop,LH-LOC-0270,,left,S
LH-SCR-000627,LH,bus_stop,LH-LOC-0270,,right,S
LH-SCR-000628,LH,bus_stop,LH-LOC-0185,,top,S
LH-SCR-000629,LH,bus_stop,LH-LOC-0185,,left,S
LH-SCR-000630,LH,bus_stop,LH-LOC-0185,,right,S
LH-SCR-000631,LH,bus_stop,LH-LOC-0269,,top,S
LH-SCR-000632,LH,bus_stop,LH-LOC-0269,,left,S
LH-SCR-000633,LH,bus_stop,LH-LOC-0269,,right,S
LH-SCR-000634,LH,bus_stop,LH-LOC-0214,,top,M
LH-SCR-000635,LH,bus_stop,LH-LOC-0214,,left,S
LH-SCR-000636,LH,bus_stop,LH-LOC-0214,,right,S
LH-SCR-000637,LH,bus_stop,LH-LOC-0293,,top,L
LH-SCR-000638,LH,bus_stop,LH-LOC-0293,,left,S
LH-SCR-000639,LH,bus_stop,LH-LOC-0293,,right,S
LH-SCR-000640,LH,bus_stop,LH-LOC-0309,,top,S
LH-SCR-000641,LH,bus_stop,LH-LOC-0309,,left,S
LH-SCR-000642,LH,bus_stop,LH-LOC-0309,,right,S
LH-SCR-000643,LH,bus_stop,LH-LOC-0181,,top,S
LH-SCR-000644,LH,bus_stop,LH-LOC-0181,,left,S
LH-SCR-000645,LH,bus_stop,LH-LOC-0181,,right,S
LH-SCR-000646,LH,bus_stop,LH-LOC-0220,,top,M
LH-SCR-000647,LH,bus_stop,LH-LOC-0220,,left,S
LH-SCR-000648,LH,bus_stop,LH-LOC-0220,,right,S
LH-SCR-000649,LH,bus_stop,LH-LOC-0150,,top,M
LH-SCR-000650,LH,bus_stop,LH-LOC-0150,,left,S
LH-SCR-000651,LH,bus_stop,LH-LOC-0150,,right,S
LH-SCR-000652,LH,bus_stop,LH-LOC-0124,,top,M
LH-SCR-000653,LH,bus_stop,LH-LOC-0124,,left,S
LH-SCR-000654,LH,bus_stop,LH-LOC-0124,,right,S
LH-SCR-000655,LH,bus_stop,LH-LOC-0295,,top,S
LH-SCR-000656,LH,bus_stop,LH-LOC-0295,,left,S
LH-SCR-000657,LH,bus_stop,LH-LOC-0295,,right,S
LH-SCR-000658,LH,bus_stop,LH-LOC-0264,,top,L
LH-SCR-000659,LH,bus_stop,LH-LOC-0264,,left,S
LH-SCR-000660,LH,bus_stop,LH-LOC-0264,,right,S
LH-SCR-000661,LH,bus_stop,LH-LOC-0275,,top,L
LH-SCR-000662,LH,bus_stop,LH-LOC-0275,,left,S
LH-SCR-000663,LH,bus_stop,LH-LOC-0275,,right,S
LH-SCR-000664,LH,bus_stop,LH-LOC-0306,,top,M
LH-SCR-000665,LH,bus_stop,LH-LOC-0306,,left,S
LH-SCR-000666,LH,bus_stop,LH-LOC-0306,,right,S
LH-SCR-000667,LH,bus_stop,LH-LOC-0256,,top,S
LH-SCR-000668,LH,bus_stop,LH-LOC-0256,,left,S
LH-SCR-000669,LH,bus_stop,LH-LOC-0256,,right,S
LH-SCR-000670,LH,bus_stop,LH-LOC-0327,,top,M
LH-SCR-000671,LH,bus_stop,LH-LOC-0327,,left,S
LH-SCR-000672,LH,bus_stop,LH-LOC-0327,,right,S
LH-SCR-000673,LH,bus_stop,LH-LOC-0235,,top,S
LH-SCR-000674,LH,bus_stop,LH-LOC-0235,,left,S
LH-SCR-000675,LH,bus_stop,LH-LOC-0235,,right,S
LH-SCR-000676,LH,bus_stop,LH-LOC-0319,,top,M
LH-SCR-000677,LH,bus_stop,LH-LOC-0319,,left,S
LH-SCR-000678,LH,bus_stop,LH-LOC-0319,,right,S
LH-SCR-000679,LH,bus_stop,LH-LOC-0215,,top,L
LH-SCR-000680,LH,bus_stop,LH-LOC-0215,,left,S
LH-SCR-000681,LH,bus_stop,LH-LOC-0215,,right,S
LH-SCR-000682,LH,bus_stop,LH-LOC-0123,,top,M
LH-SCR-000683,LH,bus_stop,LH-LOC-0123,,left,S
LH-SCR-000684,LH,bus_stop,LH-LOC-0123,,right,S
LH-SCR-000685,LH,bus_stop,LH-LOC-0155,,top,S
LH-SCR-000686,LH,bus_stop,LH-LOC-0155,,left,S
LH-SCR-000687,LH,bus_stop,LH-LOC-0155,,right,S
LH-SCR-000688,LH,bus_stop,LH-LOC-0122,,top,S
LH-SCR-000689,LH,bus_stop,LH-LOC-0122,,left,S
LH-SCR-000690,LH,bus_stop,LH-LOC-0122,,right,S
LH-SCR-000691,LH,bus_stop,LH-LOC-0148,,top,S
LH-SCR-000692,LH,bus_stop,LH-LOC-0148,,left,S
LH-SCR-000693,LH,bus_stop,LH-LOC-0148,,right,S
LH-SCR-000694,LH,bus_stop,LH-LOC-0217,,top,M
LH-SCR-000695,LH,bus_stop,LH-LOC-0217,,left,S
LH-SCR-000696,LH,bus_stop,LH-LOC-0217,,right,S
LH-SCR-000697,LH,bus_stop,LH-LOC-0271,,top,L
LH-SCR-000698,LH,bus_stop,LH-LOC-0271,,left,S
LH-SCR-000699,LH,bus_stop,LH-LOC-0271,,right,S
LH-SCR-000700,LH,bus_stop,LH-LOC-0312,,top,L
LH-SCR-000701,LH,bus_stop,LH-LOC-0312,,left,S
LH-SCR-000702,LH,bus_stop,LH-LOC-0312,,right,S
LH-SCR-000703,LH,bus_stop,LH-LOC-0281,,top,M
LH-SCR-000704,LH,bus_stop,LH-LOC-0281,,left,S
LH-SCR-000705,LH,bus_stop,LH-LOC-0281,,right,S
LH-SCR-000706,LH,bus_stop,LH-LOC-0111,,top,M
LH-SCR-000707,LH,bus_stop,LH-LOC-0111,,left,S
LH-SCR-000708,LH,bus_stop,LH-LOC-0111,,right,S
LH-SCR-000709,LH,bus_stop,LH-LOC-0132,,top,S
LH-SCR-000710,LH,bus_stop,LH-LOC-0132,,left,S
LH-SCR-000711,LH,bus_stop,LH-LOC-0132,,right,S
LH-SCR-000712,LH,bus_stop,LH-LOC-0316,,top,M
LH-SCR-000713,LH,bus_stop,LH-LOC-0316,,left,S
LH-SCR-000714,LH,bus_stop,LH-LOC-0316,,right,S
LH-SCR-000715,LH,bus_stop,LH-LOC-0230,,top,S
LH-SCR-000716,LH,bus_stop,LH-LOC-0230,,left,S
LH-SCR-000717,LH,bus_stop,LH-LOC-0230,,right,S
LH-SCR-000718,LH,bus_stop,LH-LOC-0241,,top,M
LH-SCR-000719,LH,bus_stop,LH-LOC-0241,,left,S
LH-SCR-000720,LH,bus_stop,LH-LOC-0241,,right,S
LH-SCR-000721,LH,bus_stop,LH-LOC-0242,,top,S
LH-SCR-000722,LH,bus_stop,LH-LOC-0242,,left,S
LH-SCR-000723,LH,bus_stop,LH-LOC-0242,,right,S
LH-SCR-000724,LH,bus_stop,LH-LOC-0147,,top,L
LH-SCR-000725,LH,bus_stop,LH-LOC-0147,,left,S
LH-SCR-000726,LH,bus_stop,LH-LOC-0147,,right,S
LH-SCR-000727,LH,bus_stop,LH-LOC-0172,,top,S
LH-SCR-000728,LH,bus_stop,LH-LOC-0172,,left,S
LH-SCR-000729,LH,bus_stop,LH-LOC-0172,,right,S
LH-SCR-000730,LH,bus_stop,LH-LOC-0333,,top,M
LH-SCR-000731,LH,bus_stop,LH-LOC-0333,,left,S
LH-SCR-000732,LH,bus_stop,LH-LOC-0333,,right,S
LH-SCR-000733,LH,bus_stop,LH-LOC-0164,,top,M
LH-SCR-000734,LH,bus_stop,LH-LOC-0164,,left,S
LH-SCR-000735,LH,bus_stop,LH-LOC-0164,,right,S
ACS-SCR-000001,ACS,bus_stop,ACS-LOC-0179,,top,M
ACS-SCR-000002,ACS,bus_stop,ACS-LOC-0179,,left,S
ACS-SCR-000003,ACS,bus_stop,ACS-LOC-0179,,right,S
ACS-SCR-000004,ACS,bus_stop,ACS-LOC-0055,,top,M
ACS-SCR-000005,ACS,bus_stop,ACS-LOC-0055,,left,S
ACS-SCR-000006,ACS,bus_stop,ACS-LOC-0055,,right,S
ACS-SCR-000007,ACS,bus_stop,ACS-LOC-0152,,top,M
ACS-SCR-000008,ACS,bus_stop,ACS-LOC-0152,,left,S
ACS-SCR-000009,ACS,bus_stop,ACS-LOC-0152,,right,S
ACS-SCR-000010,ACS,bus_stop,ACS-LOC-0107,,top,M
ACS-SCR-000011,ACS,bus_stop,ACS-LOC-0107,,left,S
ACS-SCR-000012,ACS,bus_stop,ACS-LOC-0107,,right,S
ACS-SCR-000013,ACS,bus_stop,ACS-LOC-0198,,top,L
ACS-SCR-000014,ACS,bus_stop,ACS-LOC-0198,,left,S
ACS-SCR-000015,ACS,bus_stop,ACS-LOC-0198,,right,S
ACS-SCR-000016,ACS,bus_stop,ACS-LOC-0210,,top,M
ACS-SCR-000017,ACS,bus_stop,ACS-LOC-0210,,left,S
ACS-SCR-000018,ACS,bus_stop,ACS-LOC-0210,,right,S
ACS-SCR-000019,ACS,bus_stop,ACS-LOC-0066,,top,L
ACS-SCR-000020,ACS,bus_stop,ACS-LOC-0066,,left,S
ACS-SCR-000021,ACS,bus_stop,ACS-LOC-0066,,right,S
ACS-SCR-000022,ACS,bus_stop,ACS-LOC-0194,,top,L
ACS-SCR-000023,ACS,bus_stop,ACS-LOC-0194,,left,S
ACS-SCR-000024,ACS,bus_stop,ACS-LOC-0194,,right,S
ACS-SCR-000025,ACS,bus_stop,ACS-LOC-0029,,top,S
ACS-SCR-000026,ACS,bus_stop,ACS-LOC-0029,,left,S
ACS-SCR-000027,ACS,bus_stop,ACS-LOC-0029,,right,S
ACS-SCR-000028,ACS,bus_stop,ACS-LOC-0224,,top,M
ACS-SCR-000029,ACS,bus_stop,ACS-LOC-0224,,left,S
ACS-SCR-000030,ACS,bus_stop,ACS-LOC-0224,,right,S
ACS-SCR-000031,ACS,bus_stop,ACS-LOC-0190,,top,S
ACS-SCR-000032,ACS,bus_stop,ACS-LOC-0190,,left,S
ACS-SCR-000033,ACS,bus_stop,ACS-LOC-0190,,right,S
ACS-SCR-000034,ACS,bus_stop,ACS-LOC-0134,,top,M
ACS-SCR-000035,ACS,bus_stop,ACS-LOC-0134,,left,S
ACS-SCR-000036,ACS,bus_stop,ACS-LOC-0134,,right,S
ACS-SCR-000037,ACS,bus_stop,ACS-LOC-0229,,top,M
ACS-SCR-000038,ACS,bus_stop,ACS-LOC-0229,,left,S
ACS-SCR-000039,ACS,bus_stop,ACS-LOC-0229,,right,S
ACS-SCR-000040,ACS,bus_stop,ACS-LOC-0058,,top,L
ACS-SCR-000041,ACS,bus_stop,ACS-LOC-0058,,left,S
ACS-SCR-000042,ACS,bus_stop,ACS-LOC-0058,,right,S
ACS-SCR-000043,ACS,bus_stop,ACS-LOC-0227,,top,L
ACS-SCR-000044,ACS,bus_stop,ACS-LOC-0227,,left,S
ACS-SCR-000045,ACS,bus_stop,ACS-LOC-0227,,right,S
ACS-SCR-000046,ACS,bus_stop,ACS-LOC-0038,,top,L
ACS-SCR-000047,ACS,bus_stop,ACS-LOC-0038,,left,S
ACS-SCR-000048,ACS,bus_stop,ACS-LOC-0038,,right,S
ACS-SCR-000049,ACS,bus_stop,ACS-LOC-0259,,top,S
ACS-SCR-000050,ACS,bus_stop,ACS-LOC-0259,,left,S
ACS-SCR-000051,ACS,bus_stop,ACS-LOC-0259,,right,S
ACS-SCR-000052,ACS,bus_stop,ACS-LOC-0167,,top,L
ACS-SCR-000053,ACS,bus_stop,ACS-LOC-0167,,left,S
ACS-SCR-000054,ACS,bus_stop,ACS-LOC-0167,,right,S
ACS-SCR-000055,ACS,bus_stop,ACS-LOC-0060,,top,S
ACS-SCR-000056,ACS,bus_stop,ACS-LOC-0060,,left,S
ACS-SCR-000057,ACS,bus_stop,ACS-LOC-0060,,right,S
ACS-SCR-000058,ACS,bus_stop,ACS-LOC-0151,,top,S
ACS-SCR-000059,ACS,bus_stop,ACS-LOC-0151,,left,S
ACS-SCR-000060,ACS,bus_stop,ACS-LOC-0151,,right,S
ACS-SCR-000061,ACS,bus_stop,ACS-LOC-0197,,top,S
ACS-SCR-000062,ACS,bus_stop,ACS-LOC-0197,,left,S
ACS-SCR-000063,ACS,bus_stop,ACS-LOC-0197,,right,S
ACS-SCR-000064,ACS,bus_stop,ACS-LOC-0043,,top,L
ACS-SCR-000065,ACS,bus_stop,ACS-LOC-0043,,left,S
ACS-SCR-000066,ACS,bus_stop,ACS-LOC-0043,,right,S
ACS-SCR-000067,ACS,bus_stop,ACS-LOC-0092,,top,L
ACS-SCR-000068,ACS,bus_stop,ACS-LOC-0092,,left,S
ACS-SCR-000069,ACS,bus_stop,ACS-LOC-0092,,right,S
ACS-SCR-000070,ACS,bus_stop,ACS-LOC-0203,,top,S
ACS-SCR-000071,ACS,bus_stop,ACS-LOC-0203,,left,S
ACS-SCR-000072,ACS,bus_stop,ACS-LOC-0203,,right,S
ACS-SCR-000073,ACS,bus_stop,ACS-LOC-0247,,top,M
ACS-SCR-000074,ACS,bus_stop,ACS-LOC-0247,,left,S
ACS-SCR-000075,ACS,bus_stop,ACS-LOC-0247,,right,S
ACS-SCR-000076,ACS,bus_stop,ACS-LOC-0165,,top,M
ACS-SCR-000077,ACS,bus_stop,ACS-LOC-0165,,left,S
